date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-02 11:46:23,Huawei,,18,37,221,#WFH is now the new normal for many employees at #Huawei Spain. How are people reinventing their daily routines and spending time with #family? Watch this #WhoAreWe video for inspirations. #WorkLifeBalance,,,#WFH #Huawei #family #WhoAreWe #WorkLifeBalance,1245678963898212352,https://twitter.com/Huawei/status/1245678963898212352
2020-03-27 10:01:03,Huawei,,4,3,56,Deputy Director of the Government Services Data Bureau of Shenzhen Municipality Wang Yaowen spoke of the importance of data in pandemic prevention and treatment during #Huawei Developer Conference 2020. Watch the replay: https://tinyurl.com/veprvwu #HDC2020,,,#Huawei #HDC2020,1243478129064083456,https://twitter.com/Huawei/status/1243478129064083456
2020-03-26 09:13:13,Huawei,,16,51,263,"Despite a global pandemic, #Huawei has resumed more than 90% of its production &amp; development operations, and kept supply chains intact by providing its partners with protective gear. #HuaweiNews",,,#Huawei #HuaweiNews,1243103705588576257,https://twitter.com/Huawei/status/1243103705588576257
2020-03-18 14:23:08,Huawei,,18,84,323,#Huawei Cloud’s ModelArts #AI platform might be the doctor's strongest ally in diagnosing COVID-19. Find out how it's saving time and lives: https://tinyurl.com/tcz2cg5,,,#Huawei #AI,1240282593326534656,https://twitter.com/Huawei/status/1240282593326534656
2020-03-18 11:25:37,Huawei,,18,37,180,We continue to help countries in their fight against #COVID19 — most recently by donating protective equipment and tech solutions to support Italy’s emergency procedures. #HuaweiNews https://tinyurl.com/rsjxjp8,,,#COVID19 #HuaweiNews,1240237921250111488,https://twitter.com/Huawei/status/1240237921250111488
2020-03-17 13:29:44,Huawei,,25,45,223,"How much risk does #5G pose to human health? The International Commission on Non‐Ionizing Radiation Protection announces new guidelines, stating that extensive research has found 5G is safe for the public. #HuaweiNews",,,#5G #HuaweiNews,1239906766864842759,https://twitter.com/Huawei/status/1239906766864842759
2020-03-16 12:26:29,Huawei,,15,58,280,"#Huawei’s Telemedicine Solution is helping Thailand in its fight against COVID-19. The platform enables remote online consultations and monitoring of patients on smart devices, improving the efficiency and effectiveness of diagnosis and treatment. #HuaweiNews",,,#Huawei #HuaweiNews,1239528464195014658,https://twitter.com/Huawei/status/1239528464195014658
2020-03-02 11:38:43,Huawei,,40,404,3374,"Find out how #ICT is playing a key role in healthcare, education &amp; business to reduce the impact of #COVID19 on life &amp; work. #Coronavirus #HuaweiBlog",,,#ICT #COVID19 #Coronavirus #HuaweiBlog,1234443012924563457,https://twitter.com/Huawei/status/1234443012924563457
2020-02-20 06:43:56,Huawei,,2,9,69,"Choosing a smart #datacenter power solution can boost growth, safety &amp; lower costs. Read how. #FusionPower #HuaweiBlog #AI",,,#datacenter #FusionPower #HuaweiBlog #AI,1230382559546068992,https://twitter.com/Huawei/status/1230382559546068992
2020-02-12 13:50:56,Huawei,,1,20,83,"#Cybersecurity &amp; user #privacy are Huawei's top priorities. Remarks by US officials ignore huge investments &amp; safety measures Huawei has developed to manage risks. If the US has evidence of violations, they should disclose it, instead of using the media to spread rumors. (6/6)",,,#Cybersecurity #privacy,1227590915209826304,https://twitter.com/Huawei/status/1227590915209826304
2020-02-06 12:54:27,Huawei,,8,57,210,"How does Huawei keep customer #data safe? How can we play our part in and understand more about cybersecurity? Petr Mrkvica, #Security Director at Huawei Prague, unlocks the answers with practical advice and tips in this #WhoAreWe video. #cybersecurity",,,#data #Security #WhoAreWe #cybersecurity,1225402374010765313,https://twitter.com/Huawei/status/1225402374010765313
