date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-29 08:15:41,AlibabaGroup,,2,10,27,Alibaba Group founder @JackMa on why cooperation is key to combating #COVID19. He shared more insights at a recent livestreamed webinar co-hosted by @Foundation_Ma and @AfricaCDC. Read more: http://alizi.la/3aN7dvy,,@JackMa @foundation_ma @AfricaCDC,#COVID19,1255410414332108801,https://twitter.com/AlibabaGroup/status/1255410414332108801
2020-04-29 03:29:10,AlibabaGroup,,7,29,114,"""Solidarity and collaboration are the only ways we can succeed,"" Alibaba Group founder @JackMa said at a livestreamed webinar co-hosted by @Foundation_Ma and the @AfricaCDC to share knowledge about Covid-19 solutions. Read more: http://alizi.la/3aN7dvy",,@JackMa @foundation_ma @AfricaCDC,,1255338308458201088,https://twitter.com/AlibabaGroup/status/1255338308458201088
2020-04-28 08:05:34,AlibabaGroup,,1,7,18,"An increase in online-delivery services – such as those offered by Freshippo, or Hema, in China – may present a way forward for American cities as they emerge from the coronavirus pandemic. via @TheAtlantic",,@TheAtlantic,,1255045478032400384,https://twitter.com/AlibabaGroup/status/1255045478032400384
2020-04-28 04:59:23,AlibabaGroup,,2,6,27,"Since the outbreak of #COVID19, Lazada has been working to provide support to businesses, consumers as well as local communities across Southeast Asia.",,,#COVID19,1254998625802846214,https://twitter.com/AlibabaGroup/status/1254998625802846214
2020-04-27 03:34:46,AlibabaGroup,,1,8,36,"With its high level of interactivity and low threshold of entry, livestreaming has become an essential tool to help small merchants stay afloat during the #COVID19 pandemic. via @SCMPNews",,@SCMPNews,#COVID19,1254614940389761024,https://twitter.com/AlibabaGroup/status/1254614940389761024
2020-04-24 16:05:12,AlibabaGroup,,2,4,21,Eco-friendly shoe brand @Allbirds had to brace for the changes brought on by #COVID19. Here's how the business leveraged technology and its omnichannel capabilities to continue sharing its message of sustainability and wellbeing during the pandemic.,,@Allbirds,#COVID19,1253716630686756864,https://twitter.com/AlibabaGroup/status/1253716630686756864
2020-04-24 08:20:53,AlibabaGroup,,3,10,39,.@alibaba_cloud invests $28 billion into its infrastructure in a bid to help businesses embrace digital technology and recover from coronavirus-related disruptions.,,@alibaba_cloud,,1253599780715941889,https://twitter.com/AlibabaGroup/status/1253599780715941889
2020-04-24 03:38:54,AlibabaGroup,,1,5,17,How fashion brand @MichaelKors is embracing digital to stay connected with consumers during the pandemic.,,@MichaelKors,,1253528820272951296,https://twitter.com/AlibabaGroup/status/1253528820272951296
2020-04-23 06:06:16,AlibabaGroup,,2,2,18,.@darazpk CEO Bjarke Mikkelsen talks about helping businesses and the economy in South Asia get back on track amid the pandemic.,,@darazpk,,1253203518401310720,https://twitter.com/AlibabaGroup/status/1253203518401310720
2020-04-23 02:39:03,AlibabaGroup,,0,0,17,Here’s how one company stepped up to help others and create positive social impact during the #COVID19 pandemic. #AlibabaBuildUp @AlibabaB2B,,@AlibabaB2B,#COVID19 #AlibabaBuildUp,1253151369176862721,https://twitter.com/AlibabaGroup/status/1253151369176862721
2020-04-22 04:43:06,AlibabaGroup,,5,8,32,"The Global MediXchange for Combating Covid-19 was set up to share medical insights and best practices for treating the coronavirus disease. To date, close to 3,000 healthcare workers from around the world have joined. Read more: http://alizi.la/GMCC",,,,1252820200187027457,https://twitter.com/AlibabaGroup/status/1252820200187027457
2020-04-21 07:29:48,AlibabaGroup,,10,18,41,Supplies donated by @foundation_ma and Alibaba Foundation will be distributed by @WHO to help countries impacted by #COVID19.,,@foundation_ma @WHO,#COVID19,1252499761774518272,https://twitter.com/AlibabaGroup/status/1252499761774518272
2020-04-20 20:51:10,AlibabaGroup,,10,34,128,"Alibaba founder Jack Ma was named to the World's 25 Greatest Leaders list by @FortuneMagazine. This year's list is comprised of individuals who have ""rallied the world"" against the #coronavirus.",,@FortuneMagazine,#coronavirus,1252339044656091137,https://twitter.com/AlibabaGroup/status/1252339044656091137
2020-04-20 08:38:57,AlibabaGroup,,3,7,30,"Alibaba Business School's GET Global Challenge empowers students to find digital solutions to help businesses, individuals and institutions during and after #COVID19.",,,#COVID19,1252154779423268864,https://twitter.com/AlibabaGroup/status/1252154779423268864
2020-04-16 08:00:17,AlibabaGroup,,10,8,37,"Amid the ongoing coronavirus crisis, e-commerce platform Tmall said it would ramp up support for SMEs, starting with the goal of helping 1,000 emerging beauty brands achieve over $1.41 million each in sales in the coming year.",,,,1250695496030580737,https://twitter.com/AlibabaGroup/status/1250695496030580737
2020-04-16 04:52:53,AlibabaGroup,,0,5,23,"Christina Fontana, head of fashion and luxury for Tmall, shares tips on how brands can navigate the new e-commerce terrain and find opportunities amid Covid-19. via @mffashion_com",,@mffashion_com,,1250648332378071042,https://twitter.com/AlibabaGroup/status/1250648332378071042
2020-04-15 03:23:35,AlibabaGroup,,2,3,21,"Gabby Hirata, @DVF's head of business development for Asia-Pacific, on how the fashion label has accelerated its digital strategy amid Covid-19.",,@DVF,,1250263472564080641,https://twitter.com/AlibabaGroup/status/1250263472564080641
2020-04-14 06:48:16,AlibabaGroup,,3,6,25,How businesses can play a key role in helping society get through #COVID19 and in creating innovations that shape society after the crisis. via @ConversationEDU,,@ConversationEDU,#COVID19,1249952595226980353,https://twitter.com/AlibabaGroup/status/1249952595226980353
2020-04-10 16:53:00,AlibabaGroup,,7,21,50,Read about Alibaba’s companywide efforts to help small businesses during the coronavirus outbreak.,,,,1248655229970608128,https://twitter.com/AlibabaGroup/status/1248655229970608128
2020-04-09 17:06:51,AlibabaGroup,,16,6,19,"Alibaba’s Taobao Live platform is still the undisputed leader of commerce livestreams. In February, during the height of the coronavirus lockdown in China, the number of merchants on the Taobao livestreaming platform increased by 719%. via @glossyco",,@glossyco,,1248296326057492480,https://twitter.com/AlibabaGroup/status/1248296326057492480
2020-04-08 21:26:00,AlibabaGroup,,8,10,48,"When coronavirus struck China hard, people were forced to stay at home for almost two months. Some brands turned to #livestream sales in China. It is the go-to option for young consumers seeking new products and discounts. via @Marketplace",,@Marketplace,#livestream,1247999156385230848,https://twitter.com/AlibabaGroup/status/1247999156385230848
2020-04-07 15:34:53,AlibabaGroup,,5,11,47,We are excited to be part of One World: #TogetherAtHome – a special event that brings together some of the biggest names in music and comedy to support healthcare workers and the global effort to combat #COVID19. http://glblctzn.me/2xFbpj8,,,#TogetherAtHome #COVID19,1247548407306006528,https://twitter.com/AlibabaGroup/status/1247548407306006528
2020-04-06 05:35:50,AlibabaGroup,,3,10,46,"In light of the #Covid19 pandemic, Shanghai Fashion Week brought its entire roster of shows online — making it the world’s first fashion-week event at this scale to go fully digital. @Shanghai_FW https://alizi.la/2JJ6qRu",,@Shanghai_FW,#Covid19,1247035264096067584,https://twitter.com/AlibabaGroup/status/1247035264096067584
2020-04-03 07:24:42,AlibabaGroup,,4,10,36,Learn more about Taobao Live’s plans to help more industries digitize their operations as well as @OfficialCainiao's logistics solutions amid the #COVID19 outbreak.,,@OfficialCainiao,#COVID19,1245975499035287553,https://twitter.com/AlibabaGroup/status/1245975499035287553
2020-04-02 10:27:35,AlibabaGroup,,15,19,83,Cainiao has been partnering with close to 50 transportation and logistics partners and has thus far delivered over 100 million vital medical supplies to more than 140 countries and regions across the globe. @OfficialCainiao pledges to continue its #COVID19 relief efforts.,,@OfficialCainiao,#COVID19,1245659134000648192,https://twitter.com/AlibabaGroup/status/1245659134000648192
2020-04-01 12:00:13,AlibabaGroup,,11,13,74,Cainiao's new chartered plane between the eWTP hubs of Hangzhou and Kuala Lumpur has made its inaugural flight. The dedicated cargo route will operate five flights weekly and play a key role in providing essential deliveries for #COVID19 relief in Malaysia. @OfficialCainiao,,@OfficialCainiao,#COVID19,1245320060224163840,https://twitter.com/AlibabaGroup/status/1245320060224163840
2020-04-01 03:18:40,AlibabaGroup,,6,13,48,"Taobao Live announced plans to help more than 200,000 retail stores make use of its platform this year. The livestreaming platform has become an increasingly important tool to help businesses continue operations during the ongoing coronavirus outbreak.",,,,1245188806929559552,https://twitter.com/AlibabaGroup/status/1245188806929559552
2020-03-31 00:42:43,AlibabaGroup,,2,8,19,The first purely digital fashion week - the result of Shanghai Fashion Week’s online experiment in partnership with Tmall - provided valuable insights for brands and fashion week organizers to rethink their strategies amid the coronavirus outbreak.,,,,1244787170214162432,https://twitter.com/AlibabaGroup/status/1244787170214162432
2020-03-30 21:41:01,AlibabaGroup,,1,1,21,"Taobao Live announced plans to help more than 200,000 brick-and-mortar retail shops and 100 physical marketplaces make use of its livestreaming tools this year – a trend that's accelerated as more merchants impacted by COVID-19 turn to online platforms. (2/2)",,,,1244741447103856640,https://twitter.com/AlibabaGroup/status/1244741447103856640
2020-03-30 11:46:22,AlibabaGroup,,9,11,82,"Medical supplies have arrived in Myanmar, Mongolia and Laos. These are part of a wider donation made by the Jack Ma Foundation and Alibaba Foundation to support 23 Asian countries in the fight against the coronavirus outbreak. Read more: http://alizi.la/JMFAsia",,,,1244591796337799168,https://twitter.com/AlibabaGroup/status/1244591796337799168
2020-03-29 10:49:27,AlibabaGroup,,22,41,209,"Medical supplies have arrived in Nepal and Bangladesh. These were presented to the Ministry of Health and Population of Nepal and the Ministry of Health and Family Welfare of Bangladesh, respectively, to aid in the global fight against Covid-19. http://alizi.la/JMFAsia",,,,1244215085720989701,https://twitter.com/AlibabaGroup/status/1244215085720989701
2020-03-29 04:56:44,AlibabaGroup,,13,40,232,"The Alibaba Foundation and @Foundation_Ma are donating supplies to Azerbaijan, Bhutan, India, Kazakhstan, Kyrgyzstan, Vietnam and Uzbekistan in the fight against Covid-19. The first batch has already been received by the Indian Red Cross Society in Delhi. http://alizi.la/JMFAsia",,@foundation_ma,,1244126323146031105,https://twitter.com/AlibabaGroup/status/1244126323146031105
2020-03-28 05:47:29,AlibabaGroup,,10,18,92,"Covid-19 test kits donated by @Foundation_Ma and Alibaba Foundation have arrived in Phnom Penh, Cambodia. These were presented to Mam Bunheng, the country's health minister, in a ceremony also attended by the Chinese ambassador to Cambodia, Wang Wentian. http://alizi.la/JMFAsia",,@foundation_ma,,1243776705682001920,https://twitter.com/AlibabaGroup/status/1243776705682001920
2020-03-27 05:30:23,AlibabaGroup,,5,9,50,"See how @Shanghai_FW is taking all of its runway shows online with Tmall, in light of #COVID19. #shfw #Day3",,@Shanghai_FW,#COVID19 #shfw #Day3,1243410015156727808,https://twitter.com/AlibabaGroup/status/1243410015156727808
2020-03-27 03:38:51,AlibabaGroup,,7,12,109,"Medical items from @Foundation_Ma and Alibaba Foundation have been received by the Department of Health in the Philippines. According to the country's Finance Secretary, the supplies are critical to efforts to prevent the spread of the novel coronavirus. http://alizi.la/JMFAsia",,@foundation_ma,,1243381947646087169,https://twitter.com/AlibabaGroup/status/1243381947646087169
2020-03-26 09:41:40,AlibabaGroup,,18,37,126,Medical supplies have been making their way to countries across Asia as part of a joint effort by @Foundation_Ma and Alibaba Foundation to stem the spread of Covid-19 across all regions around the world. Click below to follow the latest developments.,,@foundation_ma,,1243110865429131265,https://twitter.com/AlibabaGroup/status/1243110865429131265
2020-03-26 07:07:48,AlibabaGroup,,9,29,132,Medical supplies arrived in Kuala Lumper last night and early this morning. These are among the first two batches of donations made by @Foundation_Ma and Alibaba Foundation to arrive in Malaysia as part of a larger global initiative to combat Covid-19. http://alizi.la/2UodUOB,,@foundation_ma,,1243072141332865025,https://twitter.com/AlibabaGroup/status/1243072141332865025
2020-03-26 04:24:41,AlibabaGroup,,6,38,105,"To make the Covid-19 Prevention and Treatment Handbook more accessible to communities worldwide, it's been translated into French, Italian, Japanese, Spanish and Turkish. These are available alongside the Chinese and English editions. Read more: http://alizi.la/2w7wGlv",,,,1243031094225559552,https://twitter.com/AlibabaGroup/status/1243031094225559552
2020-03-25 10:50:52,AlibabaGroup,,8,29,181,"The first batch of masks, protective suits and face shields donated by @foundation_ma and Alibaba Foundation have landed in Bangkok's Suvarnabhumi Airport. These are part of a larger relief effort to help Asian countries fight against Covid-19. Read more: http://alizi.la/2UodUOB",,@foundation_ma,,1242765889692258304,https://twitter.com/AlibabaGroup/status/1242765889692258304
2020-03-24 17:11:24,AlibabaGroup,,7,19,116,We support the IOC's decision to postpone the Olympic Games Tokyo 2020 given the uncertainty surrounding the global coronavirus pandemic.,,,,1242499267161247744,https://twitter.com/AlibabaGroup/status/1242499267161247744
2020-03-23 16:11:50,AlibabaGroup,,3,5,28,How Alibaba's Freshippo adapted to keep delivering in virus-hit China via @Reuters,,@Reuters,,1242121888198881281,https://twitter.com/AlibabaGroup/status/1242121888198881281
2020-03-23 04:39:23,AlibabaGroup,,22,60,221,"Medical supplies donated by @foundation_ma and Alibaba Foundation made their way from China to Ethiopia, where they will be further distributed across the African continent. Together, we can overcome the global pandemic!",,@foundation_ma,,1241947629551939584,https://twitter.com/AlibabaGroup/status/1241947629551939584
2020-03-22 07:33:12,AlibabaGroup,,33,165,496,More than 6 million medical supplies donated by @foundation_ma and Alibaba Foundation have just arrived in Ethiopia and will make their way across Africa to communities impacted by Covid-19. Read more here: http://alizi.la/33t6ptV,,@foundation_ma,,1241628983432597505,https://twitter.com/AlibabaGroup/status/1241628983432597505
2020-03-20 06:01:44,AlibabaGroup,,5,9,39,"This week’s News Roundup looks at cross-company efforts to further support the global company in the fight against the coronavirus pandemic. Click below to read more about worldwide donations, tech-based solutions and other efforts to combat Covid-19.",,,,1240881189159755776,https://twitter.com/AlibabaGroup/status/1240881189159755776
2020-03-20 02:21:43,AlibabaGroup,,2,35,61,"More than 78,000 people from 219 countries and regions have viewed the Covid-19 Prevention and Treatment Handbook. Download your copy: http://covid-19.alibabacloud.com",,,,1240825819296960512,https://twitter.com/AlibabaGroup/status/1240825819296960512
2020-03-19 13:39:06,AlibabaGroup,,2,17,41,"From a peer-communication platform that helps medical experts share knowledge to an epidemic-prediction tool, these new tech solutions from @alibaba_cloud are designed to support organizations worldwide in the fight against Covid-19.",,@alibaba_cloud,,1240633900528857090,https://twitter.com/AlibabaGroup/status/1240633900528857090
2020-03-19 06:58:17,AlibabaGroup,,0,0,5,"@Alipay and MYBank launched a new initiative to offer low-interest loans and digital technologies for small business owners during #COVID19. Their goal: Support lending for 20% more store owners and, through Alipay’s digital tools, help them boost revenues by 20% this year.",,@Alipay,#COVID19,1240533031066075137,https://twitter.com/AlibabaGroup/status/1240533031066075137
2020-03-19 04:37:48,AlibabaGroup,,0,0,1,"@alibaba_cloud, DAMO Academy and DingTalk have joined forces to unveil a series of AI tech and cloud-based solutions to empower companies and organizations worldwide to fight against the coronavirus. Learn more here: http://alizi.la/2IUaFZY",,@alibaba_cloud,,1240497676346482688,https://twitter.com/AlibabaGroup/status/1240497676346482688
2020-03-18 12:46:35,AlibabaGroup,,4,18,49,"Additional medical supplies donated by the @foundation_ma and Alibaba Foundation have landed in Liege. These will be delivered to medical staff in Belgium, France and Slovenia. For more on the foundations' coronavirus-relief efforts in Europe: http://alizi.la/JMFeurope",,@foundation_ma,,1240258295190802432,https://twitter.com/AlibabaGroup/status/1240258295190802432
2020-03-18 07:12:52,AlibabaGroup,,8,18,65,The Jack Ma Foundation and Alibaba Foundation have ramped up efforts to provide aid to European countries impacted by Covid-19. Click below to read about all the initiatives that have been carried out so far.,,,,1240174314889986049,https://twitter.com/AlibabaGroup/status/1240174314889986049
2020-03-18 03:21:26,AlibabaGroup,,11,88,186,"The Jack Ma Foundation and Alibaba Foundation announced the publication of a handbook detailing best practices from the First Affiliated Hospital, Zhejiang University School of Medicine, in treating Covid-19 patients.",,,,1240116071706869765,https://twitter.com/AlibabaGroup/status/1240116071706869765
2020-03-16 16:47:05,AlibabaGroup,,0,2,9,"@foundation_ma and Alibaba Foundation will donate 100,000 medical masks, 20,000 test kits and 1,000 protective suits to each of the 54 nations on the African continent.",,@foundation_ma,,1239594042951757824,https://twitter.com/AlibabaGroup/status/1239594042951757824
2020-03-13 22:12:43,AlibabaGroup,,7,22,72,"Belgium, which joined the Electronic World Trade Platform in 2018, has been working closely with @foundation_ma and the Alibaba Foundation to facilitate the distribution and delivery of medical supplies amid the coronavirus outbreak.",,@foundation_ma,,1238588828010475520,https://twitter.com/AlibabaGroup/status/1238588828010475520
2020-03-10 12:11:20,AlibabaGroup,,6,43,69,An expert from Alibaba Group’s research and innovation institute explains how a new AI tool can diagnose Covid-19 in 20 seconds with 96% accuracy.,,,,1237350321900281858,https://twitter.com/AlibabaGroup/status/1237350321900281858
2020-03-06 10:22:49,AlibabaGroup,,0,1,8,"This week, we look at the Jack Ma Foundation’s coronavirus-relief efforts, Shanghai Fashion Week’s latest announcement and how pigs are winning over the hearts of viewers on livestreaming channels.",,,,1235873460913491969,https://twitter.com/AlibabaGroup/status/1235873460913491969
2020-03-06 04:35:58,AlibabaGroup,,0,5,13,"In a series highlighting the stories of inspirational women in the Alibaba ecosystem, we speak to Shang Xinyuan, a mother of two and an http://Ele.me delivery worker who has helped keep supplies flowing in the city of Shenzhen during the virus.",,,,1235786173383159811,https://twitter.com/AlibabaGroup/status/1235786173383159811
2020-03-03 08:08:34,AlibabaGroup,,4,23,51,The Jack Ma Foundation signed an agreement with @TheDohertyInst to fund the development of treatments for the Covid-19 virus. The donation is part of an ongoing commitment from the foundation to find solutions to the health crisis.,,@TheDohertyInst,,1234752515142324224,https://twitter.com/AlibabaGroup/status/1234752515142324224
2020-02-28 09:38:57,AlibabaGroup,,3,4,23,"From exercise role-playing games to learning DIY haircutting through online tutorials, here's how Chinese consumers are making the most of their time at home during the coronavirus outbreak.",,,,1233325708690116608,https://twitter.com/AlibabaGroup/status/1233325708690116608
2020-02-27 09:42:08,AlibabaGroup,,0,4,16,"A new report by Alibaba think tank @Luohan_Academy sheds light on the enduring entrepreneurial spirit of the small-business sector in China, which has been hardest hit by the coronavirus outbreak.",,@Luohan_Academy,,1232964119621324801,https://twitter.com/AlibabaGroup/status/1232964119621324801
2020-02-24 09:10:26,AlibabaGroup,,6,10,21,"For merchants across different industries, livestreaming has become an important tool not only to offset the decline in offline business during the coronavirus, but also to encourage creativity in marketing and customer engagement.",,,,1231868979452370945,https://twitter.com/AlibabaGroup/status/1231868979452370945
2020-02-21 06:28:39,AlibabaGroup,,2,10,23,A growing number of farmers are looking for innovative ways to ensure fresh produce from village farms still makes it to consumer tables during the coronavirus outbreak.,,,,1230741100698034177,https://twitter.com/AlibabaGroup/status/1230741100698034177
2020-02-17 04:23:05,AlibabaGroup,,7,8,28,"Alibaba Group is leveraging its key cloud-based technologies and platforms, such as DingTalk, to help prevent the spread of the Covid-19 virus.",,,,1229259949856845825,https://twitter.com/AlibabaGroup/status/1229259949856845825
2020-02-10 15:20:24,AlibabaGroup,,6,21,41,Alibaba Group unveiled 20 measures to help SMEs in China affected by the coronavirus outbreak. The measures range from waived platform fees and interest-free loans to subsidized services and increased logistics efficiency. Read more below.,,,,1226888653307146242,https://twitter.com/AlibabaGroup/status/1226888653307146242
2020-02-06 07:09:32,AlibabaGroup,,7,15,35,The Alibaba Global Direct Sourcing Platform has been introduced to connect sellers of medical supplies directly with hospitals and local authorities in China most affected by the novel coronavirus. Read how the initiative is helping afflicted communities.,,,,1225315573992550400,https://twitter.com/AlibabaGroup/status/1225315573992550400
2020-02-03 15:38:33,AlibabaGroup,,7,16,38,"Alibaba Group's logistics arm, @OfficialCainiao, launched its ""Green Channel"" initiative to expedite the delivery of medical-aid donations to areas hit by the coronavirus outbreak.",,@OfficialCainiao,,1224356508369969153,https://twitter.com/AlibabaGroup/status/1224356508369969153
2020-02-03 07:39:06,AlibabaGroup,,6,28,89,"#Cainiao launched its Green Channel initiative to bring medical supplies to areas hit by the coronavirus outbreak. Since last week, the initiative has delivered more than 5 million masks, 7,000 cases of disinfectant fluid and 40 tons of food to affected communities.",,,#Cainiao,1224235851988656128,https://twitter.com/AlibabaGroup/status/1224235851988656128
